num_gpu,duration,submit_time,iterations,model
5,3586,4615635,7172,bert
5,5373,5367464,10746,bert
1,2173,4264605,4346,bert
1,73,5466429,146,bert
5,5470,5781594,10940,bert
5,6586,5367460,13172,bert
1,10749,4607671,21498,bert
5,38990,4261378,77980,bert
8,143091,3638843,286182,bert
5,757,5016224,1514,bert
10,197,5825548,394,bert
5,404,5138814,808,bert
5,4485,5097993,8970,bert
5,346,4145416,692,bert
5,2201,6005860,4402,bert
5,4160,5314332,8320,bert
1,206,6060356,412,bert
5,3970,3800307,7940,bert
5,4985,6078887,9970,bert
5,69,4955621,138,bert
5,4327,5999692,8654,bert
5,5327,5514077,10654,bert
1,952,5466069,1904,bert
9,6102,6263392,12204,bert
5,3645,4403286,7290,bert
10,2000,6270413,4000,bert
1,1858,5273259,3716,bert
5,5027,6078911,10054,bert
1,3874,5543201,7748,bert
1,4376,4955139,8752,bert
1,172,5376805,344,bert
5,3800,4615315,7600,bert
8,2598,5580552,5196,bert
5,4406,6061451,8812,bert
10,1564,6270544,3128,bert
5,346,5737387,692,bert
5,355,3813651,710,bert
5,75,4953274,150,bert
1,1638,5199363,3276,bert
5,81,4611845,162,bert
5,351,5814344,702,bert
5,5619,5923100,11238,bert
1,368,5464306,736,bert
5,3342,3919473,6684,bert
5,106,4953428,212,bert
1,318,5404284,636,bert
5,2766,5016216,5532,bert
10,138,6070972,276,bert
5,5511,6142408,11022,bert
5,2255,4403681,4510,bert
5,3408,5015569,6816,bert
5,4969,5884110,9938,bert
5,3749,4711807,7498,bert
8,166401,4771140,332802,bert
1,737,5476085,1474,bert
5,716,5584850,1432,bert
5,56,5371433,112,bert
5,123,4953472,246,bert
5,348,3898742,696,bert
5,4254,5297695,8508,bert
8,13307,6129838,26614,bert
8,1988,5129250,3976,bert
25,204,5364264,408,inception
5,123,5614951,246,bert
5,4487,5884233,8974,bert
5,56,5313489,112,bert
5,72,5540801,144,bert
6,82,4724924,164,bert
8,7076,5886922,14152,bert
2,5137,5080735,10274,bert
5,57,4079823,114,bert
5,4232,5297695,8464,bert
5,2524,3973871,5048,bert
1,2171,5544438,4342,bert
1,2500,4310741,5000,bert
5,2239,4753208,4478,bert
5,338,5539679,676,bert
1,909,5385391,1818,bert
5,75,4942034,150,bert
5,3755,4615315,7510,bert
5,687,5883833,1374,bert
5,2142,5367464,4284,bert
5,80,3785508,160,bert
1,1122,5380300,2244,bert
5,4145,5357429,8290,bert
10,512,6168778,1024,bert
5,1045,3973967,2090,bert
5,2254,4698770,4508,bert
5,363,5239967,726,bert
2,4966,4983676,9932,bert
7,3236,4796471,6472,bert
1,577,5975860,1154,bert
5,3370,6392225,6740,bert
5,2508,4698770,5016,bert
5,4994,5999687,9988,bert
1,2623,5261795,5246,bert
1,7704,4280468,15408,bert
1,10254,4280456,20508,bert
1,2419,4609912,4838,bert
1,1901,5273296,3802,bert
5,950,6061332,1900,bert
5,4962,6142405,9924,bert
5,60,4080497,120,bert
5,5337,5573598,10674,bert
25,172,3807263,344,inception
1,14325,4034529,28650,bert
2,4985,4378777,9970,bert
5,4931,6078897,9862,bert
5,4521,5884240,9042,bert
8,14484,5885915,28968,bert
5,74,4260726,148,bert
2,4874,5070445,9748,bert
5,5011,6078905,10022,bert
5,3409,4853885,6818,bert
5,340,3813771,680,bert
5,3617,5097552,7234,bert
1,2477,6211729,4954,bert
5,67,5139453,134,bert
4,1010,5108696,2020,bert
5,3532,4615634,7064,bert
5,3762,5015879,7524,bert
5,5255,6142408,10510,bert
5,4362,5884123,8724,bert
5,53,5142899,106,bert
8,3357,5223616,6714,bert
1,5255,5199342,10510,bert
5,3410,6061453,6820,bert
5,2021,5098206,4042,bert
1,3352,4327333,6704,bert
1,515,5542128,1030,bert
5,4992,6079058,9984,bert
8,3473,4597540,6946,bert
1,404,5387865,808,bert
1,326,5975931,652,bert
1,437,5542125,874,bert
5,2511,5098426,5022,bert
5,3234,5193381,6468,bert
5,327,5540107,654,bert
10,148,6161794,296,bert
5,3621,4403288,7242,bert
5,5476,5541821,10952,bert
1,9913,4090474,19826,bert
5,3942,3973835,7884,bert
5,413,5969919,826,bert
5,3619,4711810,7238,bert
5,399,5207944,798,bert
1,2525,5544492,5050,bert
5,123,4881624,246,bert
5,103,4955862,206,bert
5,2886,3973967,5772,bert
1,102,5368186,204,bert
5,424,4881003,848,bert
5,5020,6142403,10040,bert
5,333,4085416,666,bert
5,5392,5367462,10784,bert
5,175,5970299,350,bert
5,4463,6222027,8926,bert
1,2531,5603555,5062,bert
5,821,5142977,1642,bert
5,3575,3800391,7150,bert
1,900,5412114,1800,bert
8,4362,5380883,8724,bert
5,392,4067761,784,bert
5,3720,4853882,7440,bert
5,78,4096200,156,bert
5,381,5535978,762,bert
1,889,5380750,1778,bert
1,192,5980909,384,bert
5,4055,5923114,8110,bert
5,4945,6078894,9890,bert
5,73,5143056,146,bert
14,15963,6264421,31926,bert
5,412,4955153,824,bert
5,10460,3831119,20920,bert
5,4307,5999686,8614,bert
10,162,5020968,324,inception
8,166184,5549355,332368,bert
5,3576,4711807,7152,bert
5,3701,4930079,7402,bert
5,111,6372432,222,bert
10,3509,6070973,7018,bert
5,3309,4403293,6618,bert
5,5451,5610704,10902,bert
1,112,5368185,224,bert
10,183,6269572,366,bert
1,143,4764214,286,bert
5,3550,3800392,7100,bert
5,3027,5015882,6054,bert
1,1981,5544406,3962,bert
5,5248,5541826,10496,bert
1,4957,4609010,9914,bert
7,13134,6263808,26268,bert
5,60,3899323,120,bert
5,561,5563744,1122,bert
5,5456,5610704,10912,bert
5,382,5370606,764,bert
5,2866,5016222,5732,bert
25,210,5367878,420,inception
5,2550,4344873,5100,bert
1,19960,5083838,39920,bert
5,3535,4663984,7070,bert
1,861,5470955,1722,bert
1,7161,5015683,14322,bert
5,3461,3886328,6922,bert
12,10242,5192275,20484,alexnet
7,7008,4796487,14016,bert
5,74,5737571,148,bert
5,75,5713550,150,bert
5,69,5139564,138,bert
5,5641,3919501,11282,bert
1,2326,5544450,4652,bert
5,80,5142758,160,bert
5,3584,4752832,7168,bert
5,5441,5535976,10882,bert
5,3722,3973868,7444,bert
5,4415,5884104,8830,bert
5,1772,4930926,3544,bert
5,2592,5098431,5184,bert
5,4757,4059782,9514,bert
5,317,4085114,634,bert
1,936,5477761,1872,bert
5,5627,5514502,11254,bert
5,2990,3973869,5980,bert
5,97,5540690,194,bert
5,4272,5303680,8544,bert
1,155,4784972,310,bert
1,741,5491688,1482,bert
30,125,4820507,250,bert
8,28776,3959127,57552,bert
5,4509,6142403,9018,bert
1,72,4260963,144,bert
5,80007,4165922,160014,bert
5,79,3977917,158,bert
5,3057,4698847,6114,bert
10,72187,6269668,144374,bert
5,4585,4059423,9170,bert
5,163,6105854,326,bert
1,81,4501940,162,bert
5,5359,5610708,10718,bert
1,11280,5464305,22560,bert
5,437,6142235,874,bert
5,3787,3973935,7574,bert
5,403,5541827,806,bert
5,1241,5303773,2482,bert
5,2876,6306514,5752,bert
5,83,4953043,166,bert
5,3021,5303774,6042,bert
1,626,5632297,1252,bert
50,6514,5442740,13028,bert
5,3366,4711873,6732,bert
5,4428,5884127,8856,bert
1,12402,5464306,24804,bert
9,8584,6263866,17168,bert
5,78,5222867,156,bert
8,33590,5815371,67180,bert
10,742,6161444,1484,bert
8,13882,5380748,27764,bert
5,505,5814536,1010,bert
8,48056,5581124,96112,bert
8,12177,5264786,24354,bert
25,325,5382250,650,inception
5,391,4939235,782,bert
8,2415,4732631,4830,bert
1,213,5452698,426,bert
5,673,5514110,1346,bert
5,4300,5514511,8600,bert
14,10005,5083183,20010,bert
5,3005,3973869,6010,bert
12,918,5370309,1836,alexnet
5,4059,5314337,8118,bert
5,4939,6142404,9878,bert
8,316,5466677,632,bert
3,69,4552169,138,bert
1,197,4256618,394,bert
1,2927,6123325,5854,bert
1,12114,5464305,24228,bert
5,341,5813771,682,bert
5,3294,5015887,6588,bert
5,4841,5999687,9682,bert
8,5505,6131446,11010,bert
1,921,6060053,1842,bert
10,179,5825402,358,bert
10,864,6167881,1728,bert
5,76,5240280,152,bert
5,11083,3982813,22166,bert
5,3148,4698842,6296,bert
5,4239,5016222,8478,bert
5,347,5312598,694,bert
5,4153,5357424,8306,bert
5,3709,5098423,7418,bert
5,176,6106024,352,bert
1,127926,4072240,255852,bert
16,16397,5840932,32794,bert
8,18144,4732494,36288,bert
5,5428,5781592,10856,bert
5,85,4611986,170,bert
1,3979,5543200,7958,bert
1,848,5479389,1696,bert
5,3425,5097552,6850,bert
1,1634,5351180,3268,bert
5,5693,5514075,11386,bert
5,333,3898629,666,bert
10,229,6167922,458,bert
5,468,5813934,936,bert
5,3299,3982783,6598,bert
5,4811,3982848,9622,bert
8,1816,4771310,3632,bert
2,4997,4897463,9994,bert
5,1012,4664099,2024,bert
5,84,4851137,168,bert
1,7472,4280468,14944,bert
5,65,3899158,130,bert
5,3380,4615638,6760,bert
6,6512,6263236,13024,bert
2,4998,4639200,9996,bert
1,849,5411074,1698,bert
5,4237,3800307,8474,bert
1,2461,5864979,4922,bert
8,40727,5887118,81454,bert
5,926,5289727,1852,bert
6,3147,5870675,6294,bert
6,5034,6263899,10068,bert
5,11096,4059576,22192,bert
1,132582,4263894,265164,bert
10,136,5825991,272,bert
5,5308,5514076,10616,bert
5,4968,5999690,9936,bert
1,103980,4072124,207960,bert
5,3074,4615637,6148,bert
5,2890,5192902,5780,bert
1,81,4782410,162,bert
10,322,6270238,644,bert
5,5447,5535975,10894,bert
5,4501,5884227,9002,bert
5,5045,6392182,10090,bert
1,2690,5293079,5380,bert
5,5042,5884167,10084,bert
1,2383,4327326,4766,bert
10,1239,6070906,2478,bert
5,3046,3982785,6092,bert
5,355,5142475,710,bert
32,511171,4677173,1022342,bert
1,2436,4952738,4872,bert
8,53645,6130326,107290,bert
5,2949,5015883,5898,bert
1,284,4246712,568,bert
5,3328,4854000,6656,bert
5,2478,5192901,4956,bert
5,90,6372620,180,bert
2,1489,5109378,2978,resnet
5,2339,5289712,4678,bert
5,5571,5923097,11142,bert
5,62,3814075,124,bert
5,2218,4615745,4436,bert
1,214,5014148,428,bert
5,100,4069030,200,bert
5,3350,4930647,6700,bert
1,65,4268023,130,bert
1,33,5465968,66,bert
5,3553,5015567,7106,bert
1,13881,5083815,27762,bert
5,376,5138122,752,bert
5,5733,5573596,11466,bert
5,5296,5610706,10592,bert
5,397,5313006,794,bert
5,3949,5314337,7898,bert
8,2616,5740785,5232,bert
5,3734,4930080,7468,bert
5,2354,5098427,4708,bert
5,75,5026155,150,bert
5,300,4153379,600,bert
5,2497,5192426,4994,bert
5,4335,5303681,8670,bert
1,22,3997721,44,bert
2,4951,5242736,9902,bert
6,82,4034734,164,bert
5,41997,4165625,83994,bert
1,2573,5524462,5146,bert
1,62,5976830,124,bert
5,3001,4698845,6002,bert
5,5457,5610706,10914,bert
5,3487,3997143,6974,bert
5,355,3898949,710,bert
5,2998,3973870,5996,bert
1,1020,5288942,2040,bert
5,5616,5923099,11232,bert
5,5382,5883754,10764,bert
10,987,6162211,1974,bert
1,2469,4824592,4938,bert
5,3831,3973938,7662,bert
5,5061,3997080,10122,bert
5,5524,5781591,11048,bert
5,5779,4214054,11558,bert
5,5480,5781592,10960,bert
5,429,5371808,858,bert
5,5405,5514075,10810,bert
10,411,6070969,822,bert
5,42286,4165624,84572,bert
5,4989,6142405,9978,bert
5,382,4955036,764,bert
5,380,4930945,760,bert
5,327,5369803,654,bert
5,101,3786163,202,bert
5,5410,3919475,10820,bert
6,6067,6263849,12134,bert
5,3302,5097995,6604,bert
5,4500,5884235,9000,bert
5,5127,6142407,10254,bert
5,4377,5884263,8754,bert
5,439,5815248,878,bert
1,2029,5360561,4058,bert
5,706,5923115,1412,bert
1,2711,4952728,5422,bert
5,421,3854372,842,bert
2,1170,4796442,2340,bert
10,194,5825595,388,bert
5,5458,5695369,10916,bert
25,164,5110415,328,inception
5,4550,6222115,9100,bert
5,4573,5981631,9146,bert
5,5363,5883748,10726,bert
5,5480,4059424,10960,bert
8,161867,4732073,323734,bert
5,4985,5884255,9970,bert
8,11380,5740747,22760,bert
1,527,5292576,1054,bert
9,7111,6263357,14222,bert
6,14209,6263184,28418,bert
1,10617,4280467,21234,bert
8,12297,5223566,24594,bert
5,625,3814465,1250,bert
5,88,5222899,176,bert
5,55,3785798,110,bert
5,2502,4711830,5004,bert
5,3427,4854005,6854,bert
1,2142,5544432,4284,bert
5,5446,5610704,10892,bert
8,40760,5814598,81520,bert
1,435,4987160,870,bert
5,2311,5192901,4622,bert
5,7847,3982815,15694,bert
5,80148,4165923,160296,bert
5,5251,5514076,10502,bert
5,382,5239886,764,bert
5,3346,5098428,6692,bert
5,2313,4615746,4626,bert
5,880,4753208,1760,bert
5,3012,4753495,6024,bert
5,11539,3996973,23078,bert
1,163,5372854,326,bert
10,4305,6070998,8610,bert
1,101,5368185,202,bert
5,78,4087601,156,bert
5,4424,6005855,8848,bert
5,349,4854016,698,bert
5,3293,5192616,6586,bert
5,3329,4615634,6658,bert
5,4611,5981630,9222,bert
1,2487,4952873,4974,bert
5,4990,6078899,9980,bert
5,401,4952874,802,bert
5,4989,5884261,9978,bert
1,274,5542125,548,bert
8,2175,5814294,4350,bert
1,294,5974303,588,bert
5,35623,4165627,71246,bert
1,1063,5413628,2126,bert
5,4303,5884231,8606,bert
1,899,5372306,1798,bert
5,2919,5192904,5838,bert
5,88,5208292,176,bert
5,5333,5367462,10666,bert
5,3426,5289707,6852,bert
5,177,5514079,354,bert
4,31252,4005343,62504,bert
5,41707,4165625,83414,bert
5,4079,5314332,8158,bert
5,2320,4853936,4640,bert
5,2577,4615747,5154,bert
1,877,5368158,1754,bert
5,3729,4853884,7458,bert
5,2567,4698847,5134,bert
16,35392,5757652,70784,bert
5,3406,4930080,6812,bert
